ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/20/063/76,020063,Особые явления,76,"Туман, перемещающийся от указанного направления",,,,,Operational,PDF
bufr4/0/20/063/77,020063,Особые явления,77,"Туман поднялся, не рассеиваясь",,,,,Operational,PDF
bufr4/0/20/063/78,020063,Особые явления,78,Туман рассеялся безотносительно направления,,,,,Operational,PDF
bufr4/0/20/063/79,020063,Особые явления,79,Движущиеся обрывки или гряды тумана,,,,,Operational,PDF
bufr4/0/20/063/80-89,020063,Особые явления,80-89,Оптические явления,,,,,Operational,PDF
bufr4/0/20/063/80,020063,Особые явления,80,Разорванный спектр,,,,,Operational,PDF
bufr4/0/20/063/81,020063,Особые явления,81,Радуга,,,,,Operational,PDF
bufr4/0/20/063/82,020063,Особые явления,82,Гало вокруг Солнца или вокруг Луны,,,,,Operational,PDF
bufr4/0/20/063/83,020063,Особые явления,83,Ложные солнца или противосолнца,,,,,Operational,PDF
bufr4/0/20/063/84,020063,Особые явления,84,Солнечный столб,,,,,Operational,PDF
bufr4/0/20/063/85,020063,Особые явления,85,Венец,,,,,Operational,PDF
